image_name,tags
train_9160,agriculture clear cultivation primary road water
train_32881,clear primary
train_28665,agriculture clear primary water
train_15338,agriculture clear cultivation primary water
train_20682,partly_cloudy primary
train_11870,agriculture bare_ground clear cultivation primary road
train_14873,clear primary
train_34393,agriculture bare_ground clear habitation primary
train_25056,clear primary
train_22241,agriculture clear primary
train_22351,clear primary
train_36250,partly_cloudy primary
train_18033,clear primary
train_35650,clear primary water
train_32588,clear primary water
train_26888,agriculture cultivation partly_cloudy primary
train_32497,cloudy
train_23660,clear cultivation primary water
train_34168,clear primary
train_7665,clear primary
train_33790,agriculture clear habitation primary road
train_35657,clear primary road water
train_6491,agriculture clear primary water
train_36199,cloudy
train_16177,partly_cloudy primary
train_32222,clear primary
train_38762,cultivation haze primary water
train_29306,clear cultivation primary water
train_34189,clear primary
train_38552,agriculture habitation partly_cloudy primary road
train_30253,agriculture clear primary road water
train_18698,clear primary
train_6891,cloudy
train_6400,clear primary
train_5240,partly_cloudy primary
train_575,clear primary road
train_26299,clear primary
train_18264,clear primary
train_32500,agriculture cultivation habitation haze primary road
train_12927,clear primary
train_21582,agriculture clear primary water
train_33237,blow_down clear primary
train_18229,clear primary
train_18124,clear primary water
train_33757,partly_cloudy primary water
train_4097,clear primary
train_19758,agriculture clear primary road water
train_22636,clear primary
train_39303,agriculture partly_cloudy primary
train_22639,agriculture clear cultivation primary
train_33032,clear primary
train_9161,artisinal_mine clear primary water
train_11025,clear primary water
train_30920,agriculture clear primary road water
train_13737,clear primary
train_1993,clear primary
train_6868,cloudy
train_26238,clear primary
train_38770,clear habitation water
train_2629,agriculture clear cultivation primary
train_39014,partly_cloudy primary
train_18060,haze primary
train_35775,partly_cloudy primary water
train_732,clear primary
train_37673,haze primary
train_14022,agriculture clear primary road
train_12895,clear primary selective_logging
train_39694,clear primary
train_11629,clear primary
train_27235,clear primary
train_20563,haze primary
train_6522,partly_cloudy primary
train_11048,clear primary
train_2418,clear primary
train_26911,agriculture clear cultivation primary
train_39753,clear primary
train_22567,clear primary
train_32092,cloudy
train_38999,partly_cloudy primary
train_36387,clear primary
train_7395,partly_cloudy primary
train_31913,agriculture clear primary
train_25138,cloudy
train_24919,agriculture clear primary
train_3720,haze primary water
train_21624,clear primary water
train_17831,agriculture clear primary
train_3584,clear primary
train_22194,agriculture clear habitation road
train_3672,clear primary
train_110,clear primary
train_1748,haze primary
train_17000,clear primary water
train_14428,partly_cloudy primary
train_22782,clear primary
train_31911,clear primary water
train_19289,partly_cloudy primary
train_25126,clear primary
train_29305,agriculture haze primary water
train_9827,habitation partly_cloudy primary road
train_28668,clear primary
train_4295,agriculture clear primary
train_37034,agriculture clear habitation primary road
train_17824,partly_cloudy primary
train_35026,clear primary
train_37976,agriculture clear primary road
train_14478,agriculture clear primary road
train_6571,haze primary water
train_39307,cloudy
train_3874,partly_cloudy primary
train_27139,cloudy
train_15593,agriculture clear cultivation primary water
train_33810,clear primary
train_2118,cloudy
train_11621,haze primary
train_28986,agriculture clear cultivation primary
train_18448,clear primary
train_24397,blooming clear primary
train_22689,haze primary water
train_37471,cloudy
train_39707,clear primary water
train_27646,agriculture clear primary road water
train_38136,clear primary
train_117,clear primary
train_19439,partly_cloudy primary
train_218,agriculture clear cultivation habitation primary road
train_34473,agriculture partly_cloudy primary road
train_8828,clear primary
train_2614,agriculture clear cultivation habitation primary road
train_39029,agriculture clear primary water
train_7068,agriculture clear primary
train_34081,bare_ground clear primary
train_9452,partly_cloudy primary water
train_34668,haze primary road
train_4045,clear primary
train_9136,clear primary
train_6134,agriculture partly_cloudy primary road water
train_14539,agriculture clear road
train_5003,clear primary
train_33425,cloudy
train_18922,partly_cloudy primary
train_7288,clear cultivation primary road selective_logging
train_36893,clear primary
train_25580,bare_ground clear primary
train_36653,blooming clear primary
train_31528,agriculture haze primary water
train_30034,clear primary
train_31502,clear primary
train_15753,agriculture clear primary
train_5134,clear primary road
train_4995,agriculture clear habitation primary road
train_2110,partly_cloudy primary road
train_36103,blooming clear primary
train_10961,clear cultivation primary
train_12965,clear primary road water
train_3500,partly_cloudy primary
train_5730,agriculture clear habitation primary road
train_1568,clear primary
train_22225,clear primary
train_16446,agriculture partly_cloudy primary road
train_20370,haze primary
train_31090,clear primary
train_25681,partly_cloudy primary road water
train_14435,agriculture clear primary road
train_38366,agriculture habitation partly_cloudy primary
train_24390,cloudy
train_13804,agriculture partly_cloudy primary
train_19567,clear primary
train_18625,agriculture clear primary road water
train_31969,partly_cloudy primary
train_38619,agriculture clear road
train_13426,bare_ground haze
train_4595,partly_cloudy primary
train_10716,clear primary water
train_23458,clear cultivation primary
train_23520,agriculture partly_cloudy primary
train_22991,agriculture cultivation partly_cloudy primary
train_35832,clear primary
train_15648,clear primary
train_11368,agriculture haze primary road water
train_29912,agriculture partly_cloudy primary road
train_7518,clear primary
train_18788,clear primary water
train_13628,cloudy
train_4360,agriculture clear habitation primary road
train_26208,clear primary
train_3528,clear primary
train_18789,partly_cloudy primary
train_17429,agriculture clear primary road
train_40130,haze primary
train_27765,clear primary
train_23951,partly_cloudy primary
train_31215,haze primary
train_28931,clear primary
train_15373,agriculture clear habitation primary road
train_20673,partly_cloudy primary
train_18725,agriculture clear primary road water
train_38025,clear primary road
train_31933,agriculture clear primary water
train_2168,clear primary water
train_26204,clear primary
train_24709,agriculture partly_cloudy primary road
train_29310,agriculture clear habitation primary road
train_20253,clear primary water
train_20893,partly_cloudy primary
train_27568,agriculture clear cultivation primary road
train_4901,partly_cloudy primary
train_6354,partly_cloudy primary
train_30159,clear primary
train_8316,agriculture clear cultivation primary road
train_22590,cloudy
train_2628,clear primary
train_22303,clear primary
train_412,clear water
train_1924,agriculture clear cultivation habitation primary
train_23624,clear primary water
train_8939,clear primary
train_24726,agriculture clear primary road
train_32544,partly_cloudy primary
train_24851,clear primary
train_9064,clear cultivation primary
train_22844,clear primary
train_21891,partly_cloudy primary
train_25636,clear cultivation primary
train_10397,agriculture partly_cloudy primary road
train_26754,clear primary
train_10970,agriculture clear primary
train_21486,cloudy
train_28891,partly_cloudy primary
train_12829,clear cultivation primary water
train_29592,clear primary
train_20996,clear habitation primary road
train_3561,haze water
train_3696,haze primary
train_30534,cloudy
